시간,환경 감시_수평면,환경 감시_외기온도,환경 감시_경사면,환경 감시_모듈온도,축구장_누적발전량,축구장_시간당발전량,학생회관_누적발전량,학생회관_시간당발전량,중앙창고_누적발전량,중앙창고_시간당발전량,학사과정_누적발전량,학사과정_시간당발전량,다산빌딩_누적발전량,다산빌딩_시간당발전량,시설관리동_누적발전량,시설관리동_시간당발전량,대학C동_누적발전량,대학C동_시간당발전량,동물실험동_누적발전량,동물실험동_시간당발전량,중앙도서관_누적발전량,중앙도서관_시간당발전량,LG도서관_누적발전량,LG도서관_시간당발전량,신재생에너지동_누적발전량,신재생에너지동_시간당발전량,삼성환경동_누적발전량,삼성환경동_시간당발전량,중앙연구기기센터_누적발전량,중앙연구기기센터_시간당발전량,산업협력관_누적발전량,산업협력관_시간당발전량,기숙사 B동_누적발전량,기숙사 B동_시간당발전량,자연과학동_누적발전량,자연과학동_시간당발전량
2022-08-17 17:00:00,345.0,35.3,413.0,37.6,776303.1,25.9,238883.2,13.4,92783.7,5.7,379033.3,6.9,561562.1,14.0,361659.8,30.1,88843.9,5.5,310932.0,14.2,138983.0,11.6,185987.7,13.1,331123.4,23.8,274588.8,22.5,481630.8,41.3,315620.3,41.3,107966.3,17.3,148720.2,20.2
2022-08-17 18:00:00,150.0,31.8,185.0,31.3,776320.8,7.6,238892.0,2.1,92787.2,0.8,379038.7,2.8,561572.7,5.9,361680.8,11.4,88848.1,2.4,310943.1,6.5,138991.7,5.5,185996.2,4.4,331141.5,10.8,274605.2,9.6,481662.5,18.9,315652.3,18.9,107980.0,8.2,148733.7,9.3
2022-08-17 19:00:00,0.0,26.1,0.0,24.4,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,-0.3,361685.5,-0.7,88849.2,0.2,310946.2,0.2,138994.3,0.0,185998.1,0.0,331146.6,0.6,274609.4,0.0,481670.5,0.0,315661.1,0.6,107983.5,0.1,148744.9,0.5
2022-08-17 20:00:00,0.0,23.9,0.0,20.3,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,148744.9,0.0
2022-08-17 21:00:00,0.0,22.9,0.0,20.2,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,148744.9,0.0
2022-08-17 22:00:00,0.0,22.3,0.0,20.2,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,148744.9,0.0
2022-08-17 23:00:00,0.0,22.5,0.0,20.2,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,148744.9,0.0
2022-08-18 00:00:00,0.0,21.9,0.0,20.2,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 01:00:00,0.0,21.3,0.0,20.2,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 02:00:00,0.0,22.4,0.0,20.1,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 03:00:00,0.0,21.8,0.0,20.0,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 04:00:00,0.0,21.7,0.0,20.0,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 05:00:00,0.0,20.7,0.0,18.9,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,0.0,361685.5,0.0,88849.2,0.0,310946.2,0.0,138994.3,0.0,185998.1,0.0,331146.6,0.0,274609.4,0.0,481670.5,0.0,315661.1,0.0,107983.5,0.0,161011.5,0.0
2022-08-18 06:00:00,3.0,20.5,2.0,19.8,776323.0,0.0,238892.8,0.0,92787.4,0.0,379039.7,0.0,561575.1,-0.2,361685.5,0.0,88849.2,0.0,310946.2,0.1,138994.3,0.0,185998.1,0.0,331146.6,0.6,274609.4,0.0,481670.5,0.0,315661.1,0.3,107983.5,0.0,161011.5,-0.3
2022-08-18 07:00:00,89.0,21.3,81.0,20.1,776324.0,4.7,238893.8,3.2,92787.8,1.8,379039.9,1.6,561575.6,2.0,361686.4,5.1,88849.8,1.0,310947.3,2.8,138995.0,1.9,185998.9,2.7,331148.2,5.0,274610.5,4.0,481672.6,7.3,315664.1,6.6,107984.9,3.3,161015.7,10.6
2022-08-18 08:00:00,179.0,24.1,166.0,24.4,776330.6,8.0,238897.9,6.5,92790.2,4.1,379041.9,3.0,561578.3,5.2,361692.9,11.3,88851.3,2.1,310950.7,5.3,138997.8,3.9,186002.5,4.9,331154.6,9.4,274615.7,9.3,481682.2,14.5,315674.1,12.9,107989.0,6.0,161040.2,52.6
2022-08-18 09:00:00,549.0,28.4,480.0,32.8,776349.3,28.8,238908.8,20.2,92797.3,15.2,379048.4,10.8,561585.2,12.1,361710.3,33.4,88854.3,5.4,310960.0,15.9,139004.7,12.1,186010.8,15.1,331169.0,26.8,274628.3,23.4,481705.5,43.6,315700.3,45.4,108000.7,19.5,161090.8,41.5
2022-08-18 10:00:00,680.0,33.9,657.0,42.1,776386.1,46.4,238930.3,24.6,92813.1,17.6,379060.5,14.0,561599.6,17.8,361747.6,44.9,88860.5,7.2,310977.7,20.6,139018.4,16.2,186028.5,21.6,331200.2,36.6,274655.3,32.7,481755.7,60.3,315750.6,60.8,108022.1,25.1,161182.0,25.1
2022-08-18 11:00:00,856.0,36.0,875.0,47.8,776440.0,61.1,238954.8,30.2,92831.7,8.6,379076.0,17.5,561618.4,22.9,361798.3,57.4,88868.5,9.3,310999.5,27.2,139035.8,15.6,186052.1,28.3,331238.4,46.8,274689.4,41.8,481817.3,78.4,315813.4,78.3,108051.1,32.5,161308.4,157.2
2022-08-18 12:00:00,495.0,36.2,546.0,42.1,776495.5,31.8,238981.7,17.1,92849.4,12.7,379092.0,6.6,561640.3,11.1,361850.2,33.7,88877.0,5.2,311024.7,11.6,139055.4,12.1,186079.2,15.4,331282.1,24.5,274728.4,22.3,481890.5,41.1,315886.8,55.3,108081.2,15.4,161446.0,181.5
2022-08-18 13:00:00,882.0,37.3,964.0,49.2,776556.7,67.3,239007.2,31.0,92865.3,20.0,379110.0,17.7,561665.7,25.7,361898.4,63.8,88886.8,10.0,311053.4,28.4,139077.8,21.9,186110.9,31.6,331331.9,50.7,274772.8,45.7,481974.2,85.9,315971.2,83.9,108116.2,35.6,161600.5,55.5
2022-08-18 14:00:00,844.0,36.0,962.0,53.2,776623.6,67.2,239037.5,22.4,92883.8,18.8,379125.9,7.3,561690.7,27.3,361960.6,58.1,88896.3,10.2,311079.8,8.7,139100.3,23.5,186141.5,32.2,331378.0,50.9,274816.1,47.2,482052.1,85.6,316043.4,42.9,108148.4,28.7,161765.6,165.6
2022-08-18 15:00:00,821.0,45.6,921.0,56.2,776679.2,56.4,239066.0,27.8,92901.1,16.8,379141.6,15.6,561715.7,24.7,362020.5,59.0,88905.9,9.1,311106.6,13.0,139122.4,20.6,186172.2,28.2,331424.9,44.8,274858.7,42.9,482131.5,79.0,316122.2,45.5,108181.4,33.5,161914.1,149.5
2022-08-18 16:00:00,614.0,42.5,699.0,49.3,776713.3,40.4,239089.2,22.1,92915.2,12.3,379151.8,13.0,561734.1,21.6,362071.3,48.2,88912.9,8.4,311122.8,22.5,139140.2,18.2,186195.6,24.4,331457.6,39.2,274888.3,35.8,482185.2,66.8,316167.4,65.0,108203.0,28.2,162046.0,120.7
2022-08-18 17:00:00,343.0,36.9,412.0,41.5,776746.4,23.9,239107.3,12.6,92924.3,5.4,379161.9,6.4,561752.4,13.3,362111.1,29.1,88920.0,5.2,311141.5,13.3,139155.2,11.1,186214.5,12.6,331489.6,22.8,274917.6,20.9,482240.2,39.5,316221.5,39.1,108226.4,16.5,162146.7,79.2
2022-08-18 18:00:00,157.0,32.3,189.0,31.3,776761.6,8.0,239115.2,2.5,92927.3,1.1,379166.6,2.9,561762.0,6.1,362130.5,11.7,88923.9,2.4,311151.5,6.6,139163.3,5.5,186222.0,4.7,331506.2,10.9,274932.5,9.7,482269.2,19.1,316250.3,19.1,108238.8,8.4,162203.3,33.4
2022-08-18 19:00:00,7.0,27.7,6.0,25.8,776764.5,-0.8,239116.6,0.1,92927.8,0.0,379167.8,0.0,561764.6,-0.2,362135.8,-0.4,88925.1,0.3,311154.8,0.2,139166.0,0.0,186224.2,0.0,331511.7,0.6,274937.1,0.0,482277.7,0.0,316259.6,1.0,108242.7,0.0,162217.6,0.7
2022-08-18 20:00:00,0.0,25.3,0.0,23.0,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,162217.6,0.0
2022-08-18 21:00:00,0.0,24.1,0.0,21.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,162217.6,0.0
2022-08-18 22:00:00,0.0,22.5,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,162217.6,0.0
2022-08-18 23:00:00,0.0,23.0,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,162217.6,0.0
2022-08-19 00:00:00,0.0,22.1,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,159863.5989999998,0.0
2022-08-19 01:00:00,0.0,22.9,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,160973.03399999975,0.0
2022-08-19 02:00:00,0.0,22.3,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,159776.9899999998,0.0
2022-08-19 03:00:00,0.0,22.6,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,160973.03399999975,0.0
2022-08-19 04:00:00,0.0,22.2,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,159764.97099999982,0.0
2022-08-19 05:00:00,0.0,22.1,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,0.0,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,0.0,108242.7,0.0,159863.5989999998,0.0
2022-08-19 06:00:00,0.0,21.8,0.0,20.2,776764.5,0.0,239116.6,0.0,92927.8,0.0,379167.8,0.0,561764.6,-0.2,362135.8,0.0,88925.1,0.0,311154.8,0.0,139166.0,-0.0,186224.2,0.0,331511.7,0.0,274937.1,0.0,482277.7,0.0,316259.7,-0.1,108242.7,0.0,160539.01699999976,3.634999999999999
2022-08-19 07:00:00,33.0,23.4,33.0,22.8,776764.8,1.2,239116.9,1.1,92927.9,0.5,379167.9,0.0,561764.7,0.4,362136.1,1.5,88925.4,0.6,311155.2,1.1,139166.2,0.8,186224.4,1.0,331512.4,0.9,274937.3,1.4,482278.3,1.2,316261.1,3.3,108243.1,1.3,159853.15799999976,31.798999999999978
2022-08-19 08:00:00,152.0,25.7,143.0,25.6,776770.0,9.8,239120.2,5.8,92929.8,3.3,379169.3,3.2,561766.9,3.8,362141.4,9.9,88926.6,1.9,311158.1,4.8,139168.4,3.7,186227.3,4.9,331517.4,8.7,274941.5,7.2,482285.7,13.3,316269.3,13.8,108246.4,6.1,161621.8749999999,22.866999999999994
2022-08-19 09:00:00,409.0,30.0,386.0,31.1,776783.6,23.2,239127.9,15.1,92934.5,9.8,379173.6,6.2,561772.5,9.4,362154.5,27.4,88929.2,3.7,311164.7,9.2,139173.3,8.9,186234.0,11.7,331529.0,18.3,274951.3,16.0,482303.7,28.2,316288.2,27.4,108254.6,11.5,161041.3799999999,45.770000000000046
2022-08-19 10:00:00,407.0,30.4,391.0,35.3,776804.1,38.3,239139.8,15.6,92942.3,9.4,379179.3,6.7,561780.6,10.5,362175.3,28.3,88932.7,4.0,311173.9,12.4,139180.6,9.3,186243.8,12.4,331545.4,19.9,274965.2,18.0,482329.2,32.3,316314.2,34.7,108265.7,12.8,160796.5499999999,67.19600000000003
2022-08-19 11:00:00,849.0,39.4,667.0,47.9,776838.0,37.2,239156.4,18.2,92953.1,12.7,379187.8,14.5,561793.6,24.5,362205.5,46.7,88937.9,8.2,311188.9,30.5,139191.3,12.8,186258.7,24.2,331571.0,49.3,274987.7,47.2,482371.4,90.9,316357.0,90.2,108283.3,24.4,161357.9079999999,69.179
2022-08-19 12:00:00,417.0,38.7,403.0,43.8,776881.3,30.0,239177.4,15.3,92966.6,9.4,379200.8,7.7,561810.3,11.2,362244.6,28.2,88944.5,4.6,311208.7,12.8,139205.6,10.0,186278.3,13.3,331604.1,21.2,275017.5,18.9,482426.6,34.3,316415.3,43.6,108307.3,14.7,160604.06599999988,92.49000000000002
2022-08-19 13:00:00,801.0,40.2,824.0,45.4,776916.8,61.4,239194.9,29.7,92977.5,18.6,379211.1,17.2,561824.2,24.7,362277.2,57.2,88949.9,9.7,311224.6,26.7,139217.4,21.3,186294.4,29.6,331630.9,45.9,275041.5,41.7,482471.2,77.8,316461.3,75.0,108326.7,32.3,131881.45699999985,99.84999999999997
2022-08-19 14:00:00,873.0,39.7,939.0,47.8,776966.5,64.9,239217.3,32.3,92991.2,18.2,379225.4,14.6,561844.4,26.6,362319.8,62.4,88957.7,10.0,311247.0,26.3,139233.8,22.5,186317.3,29.2,331669.1,48.6,275076.1,46.7,482536.3,84.4,316525.9,75.5,108354.1,30.5,131163.40599999984,84.80100000000002
2022-08-19 15:00:00,348.0,38.4,363.0,42.1,776996.7,46.9,239231.6,14.0,92999.7,7.5,379233.9,5.7,561856.9,11.0,362346.5,25.2,88962.4,3.7,311261.7,19.7,139243.5,8.3,186330.7,10.9,331692.2,19.0,275096.9,27.6,482574.9,32.4,316568.7,43.7,108370.9,11.8,129291.42499999981,89.05699999999993
2022-08-19 16:00:00,315.0,36.7,323.0,41.0,777030.9,21.5,239248.7,11.9,93009.3,6.7,379244.5,7.1,561872.8,11.2,362379.6,23.1,88968.6,3.6,311279.8,12.3,139256.2,7.9,186348.2,10.3,331721.9,20.1,275123.5,17.5,482625.3,34.0,316620.0,33.7,108392.2,14.8,129123.30599999985,61.28699999999999
2022-08-19 17:00:00,162.0,32.9,161.0,33.9,777047.7,10.9,239257.5,6.2,93014.3,3.6,379249.6,3.3,561880.5,5.0,362395.9,10.8,88971.8,2.2,311288.5,5.7,139262.5,4.4,186356.7,5.9,331736.5,10.2,275136.4,8.8,482649.3,16.1,316644.7,16.2,108402.5,6.9,128351.47799999984,30.55199999999997
2022-08-19 18:00:00,48.0,31.4,46.0,31.3,777053.3,2.1,239260.9,1.6,93016.2,0.8,379251.3,0.6,561882.9,1.0,362401.2,2.0,88973.1,0.8,311291.7,1.6,139264.9,1.2,186359.8,1.5,331742.2,3.0,275141.0,2.2,482657.7,4.0,316653.8,4.6,108406.3,1.8,127712.6039999999,42.90599999999999
2022-08-19 19:00:00,0.0,30.1,0.0,28.5,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,-0.4,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.0,0.5,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,-0.0,126893.671,3.987999999999999
2022-08-19 20:00:00,0.0,29.7,0.0,28.4,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126776.6,0.0
2022-08-19 21:00:00,0.0,29.2,0.0,28.3,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.468,0.0
2022-08-19 22:00:00,0.0,28.9,0.0,28.3,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.468,0.0
2022-08-19 23:00:00,0.0,28.2,0.0,26.1,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 00:00:00,0.0,28.2,0.0,25.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 01:00:00,0.0,28.2,0.0,26.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 02:00:00,0.0,28.2,0.0,27.4,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 03:00:00,0.0,28.2,0.0,26.0,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 04:00:00,0.0,28.2,0.0,25.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 05:00:00,0.0,27.9,0.0,25.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.0
2022-08-20 06:00:00,0.0,27.3,0.0,25.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,0.0,362401.5,0.0,88973.4,0.0,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.1,0.0,275141.4,0.0,482658.4,0.0,316655.4,0.0,108406.8,0.0,126772.0,0.2
2022-08-20 07:00:00,3.0,27.5,3.0,25.8,777053.6,0.0,239261.4,0.0,93016.3,0.0,379251.3,0.0,561883.0,-0.3,362401.5,-0.5,88973.5,0.2,311292.3,0.0,139265.2,0.0,186360.1,0.0,331743.2,0.6,275141.4,0.0,482658.4,0.0,316655.5,0.2,108406.8,0.0,126773.7,0.0
2022-08-20 08:00:00,47.0,28.0,44.0,28.3,777054.1,3.0,239262.1,1.7,93016.6,0.8,379251.5,1.1,561883.3,1.1,362402.3,2.1,88973.9,0.9,311293.0,2.1,139265.7,1.2,186360.8,1.7,331744.4,3.5,275141.9,2.4,482659.6,4.7,316657.6,6.0,108407.6,2.3,126783.7,20.2
2022-08-20 09:00:00,4.0,27.3,4.0,25.8,777054.8,0.0,239263.0,0.0,93016.9,0.0,379251.6,0.0,561883.6,-0.3,362403.1,0.0,88974.4,0.1,311293.8,0.0,139266.3,0.0,186361.4,0.0,331745.6,0.6,275142.6,0.0,482660.9,0.0,316659.8,0.6,108408.5,-0.0,126797.9,16.6
2022-08-20 10:00:00,108.0,27.3,103.0,26.0,777056.8,8.3,239264.5,4.4,93017.6,2.6,379252.1,2.6,561884.5,3.2,362405.2,7.1,88975.2,1.6,311295.3,4.3,139267.3,2.9,186362.7,4.0,331748.1,7.3,275144.3,6.0,482664.2,11.0,316664.2,12.0,108410.3,5.0,126830.2,38.9
2022-08-20 11:00:00,93.0,26.0,86.0,25.7,777058.0,5.1,239265.8,3.7,93018.1,2.0,379252.4,1.8,561885.1,2.4,362406.4,5.7,88975.8,1.3,311296.6,3.1,139268.1,2.4,186363.8,3.1,331749.9,5.7,275145.5,4.7,482666.6,8.3,316667.7,8.6,108411.6,3.6,126867.8,11.4
2022-08-20 12:00:00,178.0,30.0,147.0,31.1,777067.4,8.7,239271.7,6.2,93021.6,3.6,379255.9,3.8,561888.9,3.9,362415.9,9.5,88977.8,2.1,311301.4,4.7,139272.0,4.1,186369.0,5.5,331759.0,9.6,275152.8,7.3,482680.2,13.7,316681.2,13.5,108417.7,6.6,126870.6,-0.1
2022-08-20 13:00:00,378.0,35.6,380.0,39.4,777089.2,28.1,239283.3,14.6,93028.6,8.9,379262.6,8.0,561898.0,11.9,362436.8,27.3,88981.5,4.6,311311.7,12.7,139279.7,9.9,186379.4,13.4,331776.5,22.0,275167.9,19.2,482708.0,35.7,316711.1,38.8,108429.9,15.3,126886.3,38.4
2022-08-20 14:00:00,77.0,28.9,72.0,28.4,777102.8,4.5,239290.9,2.9,93033.2,1.5,379266.8,1.4,561903.7,1.8,362450.4,4.2,88984.2,1.1,311318.5,2.5,139285.0,2.0,186386.7,2.6,331788.6,4.8,275178.2,3.8,482727.0,6.8,316729.7,7.0,108438.2,3.0,126897.4,21.9
2022-08-20 15:00:00,200.0,32.5,184.0,31.6,777108.4,13.5,239294.7,7.3,93035.2,4.4,379268.6,4.6,561906.0,5.4,362456.3,12.4,88985.5,2.6,311321.5,6.4,139287.5,5.1,186390.0,7.0,331794.3,11.7,275182.7,9.6,482735.1,17.9,316738.1,18.7,108441.9,8.7,126914.1,10.2
2022-08-20 16:00:00,434.0,40.3,451.0,45.1,777136.6,29.3,239310.7,16.2,93044.5,8.9,379276.8,7.2,561919.1,14.7,362488.5,32.5,88990.7,5.4,311334.9,15.9,139299.0,16.5,186405.3,22.4,331818.6,24.4,275204.5,24.1,482775.0,44.0,316775.9,49.6,108458.3,15.8,126921.3,10.2
2022-08-20 17:00:00,349.0,36.7,416.0,40.8,777160.2,27.4,239323.9,12.9,93051.5,6.0,379284.4,8.2,561931.5,15.1,362516.1,29.8,88995.8,5.9,311348.3,15.6,139309.4,11.9,186419.0,13.9,331841.3,25.6,275224.9,23.6,482812.5,44.6,316813.7,45.2,108475.5,19.6,126931.2,10.1
2022-08-20 18:00:00,141.0,32.8,175.0,33.7,777176.8,7.2,239332.5,1.9,93055.1,0.9,379289.3,2.6,561941.4,5.6,362536.9,10.9,88999.6,2.2,311358.8,6.2,139317.6,5.1,186427.0,4.3,331858.2,10.2,275240.2,9.1,482841.9,17.9,316843.4,18.0,108487.5,7.8,126934.4,0.2
2022-08-20 19:00:00,10.0,28.0,11.0,25.8,777178.9,-0.7,239333.5,0.1,93055.4,0.0,379290.1,0.0,561943.4,-0.1,362540.7,-0.4,89000.6,0.3,311361.5,0.5,139319.7,0.0,186428.8,0.0,331862.3,0.0,275243.6,0.0,482848.4,0.0,316850.8,1.3,108490.6,0.0,126934.7,0.1
2022-08-20 20:00:00,0.0,25.3,0.0,23.0,777178.9,0.0,239333.5,0.0,93055.4,0.0,379290.1,0.0,561943.4,0.0,362540.7,0.0,89000.7,0.0,311361.5,0.0,139319.7,0.0,186428.8,0.0,331862.5,0.0,275243.6,0.0,482848.4,0.0,316850.9,0.0,108490.6,0.0,126934.7,0.0
2022-08-20 21:00:00,0.0,24.6,0.0,23.0,777178.9,0.0,239333.5,0.0,93055.4,0.0,379290.1,0.0,561943.4,0.0,362540.7,0.0,89000.7,0.0,311361.5,0.0,139319.7,0.0,186428.8,0.0,331862.5,0.0,275243.6,0.0,482848.4,0.0,316850.9,0.0,108490.6,0.0,126934.7,0.0
