 format: day,hour,forecast,value  location:59_76 Start : 20230701 
 2,1400,+31,60.000000 
 2,1400,+32,60.000000 
 2,1400,+33,60.000000 
 2,1400,+34,60.000000 
 2,1400,+35,60.000000 
 2,1400,+36,60.000000 
 2,1400,+37,60.000000 
 2,1400,+38,30.000000 
 2,1400,+39,30.000000 
 2,1400,+40,60.000000 
 2,1400,+41,60.000000 
 2,1400,+42,60.000000 
 2,1400,+43,60.000000 
 2,1400,+44,30.000000 
 2,1400,+45,30.000000 
 2,1400,+46,30.000000 
 2,1400,+47,30.000000 
 2,1400,+48,30.000000 
 2,1400,+49,60.000000 
 2,1400,+50,79.000000 
 2,1400,+51,74.000000 
 2,1400,+52,90.000000 
 2,1400,+53,93.000000 
 2,1400,+54,67.000000 
 2,1400,+55,60.000000 
 2,1400,+56,30.000000 
 2,1400,+57,30.000000 
 2,1400,+58,30.000000 
 2,1400,+59,20.000000 
 2,1400,+60,20.000000 
 2,1400,+61,0.000000 
 2,1400,+62,0.000000 
 2,1400,+63,0.000000 
 2,1400,+64,0.000000 
 2,1400,+65,0.000000 
 2,1400,+66,0.000000 
 2,1400,+67,0.000000 
 2,1400,+68,0.000000 
 2,1400,+69,0.000000 
 2,1400,+70,0.000000 
 2,1400,+71,0.000000 
 2,1400,+72,0.000000 
 2,1400,+73,0.000000 
 2,1700,+6,60.000000 
 2,1700,+7,60.000000 
 2,1700,+8,60.000000 
 2,1700,+9,30.000000 
 2,1700,+10,30.000000 
 2,1700,+11,30.000000 
 2,1700,+12,30.000000 
 2,1700,+13,30.000000 
 2,1700,+14,30.000000 
 2,1700,+15,30.000000 
 2,1700,+16,30.000000 
 2,1700,+17,30.000000 
 2,1700,+18,30.000000 
 2,1700,+19,30.000000 
 2,1700,+20,30.000000 
 2,1700,+21,30.000000 
 2,1700,+22,30.000000 
 2,1700,+23,30.000000 
 2,1700,+24,30.000000 
 2,1700,+25,30.000000 
 2,1700,+26,30.000000 
 2,1700,+27,30.000000 
 2,1700,+28,60.000000 
 2,1700,+29,60.000000 
 2,1700,+30,60.000000 
 2,1700,+31,60.000000 
 2,1700,+32,60.000000 
 2,1700,+33,60.000000 
 2,1700,+34,60.000000 
 2,1700,+35,30.000000 
 2,1700,+36,30.000000 
 2,1700,+37,60.000000 
 2,1700,+38,60.000000 
 2,1700,+39,60.000000 
 2,1700,+40,60.000000 
 2,1700,+41,30.000000 
 2,1700,+42,30.000000 
 2,1700,+43,30.000000 
 2,1700,+44,30.000000 
 2,1700,+45,30.000000 
 2,1700,+46,60.000000 
 2,1700,+47,79.000000 
 2,1700,+48,74.000000 
 2,1700,+49,90.000000 
 2,1700,+50,93.000000 
 2,1700,+51,67.000000 
 2,1700,+52,60.000000 
 2,1700,+53,30.000000 
 2,1700,+54,30.000000 
 2,1700,+55,30.000000 
 2,1700,+56,20.000000 
 2,1700,+57,20.000000 
 2,1700,+58,0.000000 
 2,1700,+59,0.000000 
 2,1700,+60,0.000000 
 2,1700,+61,0.000000 
