시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량,지면온도(°C),기온(°C),풍속,습도(%),남북바람성분,1시간기온,습도,풍향,동서바람성분
2023-08-01 06:00:00,0.0,0.3,0.0,0.0,-0.0,0.0,0.0,0.5,0.2,0.0,0.7,0.0,0.3,1.4,0.5,3.2549999999999977,24.7,25.3,2.568259385665529,99,1.226962457337884,34.48805460750853,50.0,119.4914675767918,-2.2218430034129693
2023-08-01 07:00:00,4.1,3.3,2.7,2.0,1.0,4.0,0.0,1.9,1.4,1.7,4.3,2.7,4.7,5.6,2.2,25.882999999999985,26.1,26.2,2.5559726962457336,99,1.3805460750853242,34.0,51.58703071672355,123.68600682593856,-2.1071672354948805
2023-08-01 08:00:00,24.8,10.9,9.0,6.2,4.8,18.9,0.0,7.2,5.6,5.9,14.3,11.2,20.4,34.3,9.2,48.04600000000001,33.0,27.8,2.422033898305085,98,1.506779661016949,33.33898305084746,55.0,129.135593220339,-1.8508474576271183
2023-08-01 09:00:00,46.9,16.5,12.8,9.8,10.5,37.3,0.0,13.2,10.4,12.9,24.4,20.6,38.2,39.8,16.9,66.07800000000005,40.1,29.7,1.6915254237288135,92,1.3576271186440678,32.0,61.61016949152543,143.59322033898306,-0.9864406779661016
2023-08-01 10:00:00,73.0,23.1,17.3,14.2,16.8,61.3,0.0,20.4,15.8,21.1,35.6,31.2,58.3,59.2,24.8,95.28800000000008,49.5,31.0,1.471186440677966,81,1.271186440677966,30.491525423728813,70.0,150.35593220338984,-0.7016949152542373
2023-08-01 11:00:00,94.2,26.7,18.8,8.0,20.8,73.0,0.0,24.5,19.3,26.3,43.3,37.8,71.5,71.2,30.4,99.098,54.8,32.7,1.3833333333333333,66,1.15,29.0,79.16666666666667,146.0,-0.7666666666666667
2023-08-01 12:00:00,44.7,9.7,20.8,9.0,10.6,45.5,0.0,12.0,22.8,32.2,48.4,27.3,79.3,83.7,33.7,93.85699999999996,60.5,33.5,1.4333333333333331,58,0.95,28.0,85.0,133.0,-1.0333333333333334
2023-08-01 13:00:00,106.6,29.7,19.8,3.9,26.1,88.8,0.0,28.6,23.1,32.5,51.2,45.7,85.7,85.0,9.7,88.13700000000003,62.6,34.3,1.4833333333333334,54,0.7,27.33333333333333,88.33333333333333,120.33333333333331,-1.2666666666666666
2023-08-01 14:00:00,74.3,20.7,13.4,5.4,17.6,61.6,0.0,19.0,14.5,19.3,34.7,28.7,51.8,53.2,24.3,93.14000000000004,55.1,33.4,1.475974025974026,57,0.5623376623376624,27.0,90.0,113.4090909090909,-1.3435064935064935
2023-08-01 15:00:00,91.8,25.5,15.3,1.8,24.2,77.8,0.0,25.5,18.5,18.0,39.7,40.3,67.8,74.2,9.5,83.27600000000002,46.1,33.2,1.4707792207792207,59,0.4896103896103896,26.025974025974023,90.0,109.47402597402598,-1.3571428571428572
2023-08-01 16:00:00,28.8,15.8,10.4,5.8,17.0,54.5,0.0,9.9,14.2,19.1,29.6,27.1,37.9,41.3,25.3,91.75500000000002,45.4,33.7,1.4086538461538465,57,0.3326923076923077,26.0,93.79807692307692,103.23076923076924,-1.3846153846153846
2023-08-01 17:00:00,11.2,4.1,2.4,1.0,4.3,11.6,0.0,4.8,3.6,4.5,8.2,7.0,12.9,13.5,5.7,55.46200000000001,40.9,32.6,1.3881278538812785,65,0.2511415525114155,25.54337899543379,93.85844748858447,98.44748858447488,-1.3424657534246576
2023-08-01 18:00:00,4.2,1.9,1.0,0.0,1.6,4.5,0.0,2.2,1.6,1.9,3.9,3.0,5.5,6.1,2.4,26.853,36.3,32.6,1.419634703196347,67,0.191324200913242,25.0,93.85844748858447,95.91324200913242,-1.3511415525114154
2023-08-01 19:00:00,-0.5,0.5,0.0,0.0,0.2,0.6,0.0,0.7,0.5,0.5,0.8,0.0,0.4,2.1,0.8,7.330000000000007,32.1,31.5,1.419634703196347,72,0.3598173515981735,25.0,93.85844748858447,102.96803652968036,-1.3511415525114154
2023-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,30.9,1.4145922746781117,81,0.3218884120171674,25.0,93.92703862660944,101.1587982832618,-1.3287553648068668
2023-08-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,29.9,1.428755364806867,86,0.2862660944206008,25.0,93.92703862660944,100.37768240343348,-1.3643776824034335
2023-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,29.2,1.814592274678112,88,0.8433476394849786,26.0,88.92703862660944,117.87124463519314,-1.5858369098712446
2023-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,28.9,2.1,91,1.26,27.2,83.0,126.4,-1.68
2023-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,28.2,2.18,97,1.5,29.0,75.0,132.6,-1.56
2023-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,27.4,2.08,99,1.66,30.4,70.0,141.4,-1.28
2023-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,27.1,1.8592592592592592,99,1.5592592592592591,32.0,65.0,149.62962962962962,-0.9481481481481482
2023-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,26.9,1.9,99,1.7148148148148148,33.0,60.0,160.77777777777777,-0.6888888888888889
2023-08-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,26.6,2.0,99,1.9074074074074077,33.81481481481482,60.0,168.96296296296296,-0.4777777777777778
2023-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.4,2.099658703071672,99,1.9679180887372012,34.170648464163826,60.0,175.0170648464164,-0.3409556313993174
2023-08-02 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9,0.3,-0.1,24.9,25.9,2.31160409556314,99,2.1358361774744026,34.31740614334471,55.85324232081911,180.0273037542662,-0.2774744027303754
2023-08-02 07:00:00,4.1,3.2,2.6,2.1,1.1,3.4,0.0,1.8,1.3,1.6,4.2,2.5,4.4,5.2,2.1,18.1,26.2,26.4,2.231058020477816,99,2.025938566552901,33.829351535836174,60.0,183.27986348122863,-0.2433447098976109
2023-08-02 08:00:00,24.0,10.5,8.9,6.0,4.2,17.8,0.0,6.9,5.4,5.5,13.5,10.5,19.4,20.4,8.9,51.2,33.9,27.9,2.035593220338983,96,1.8457627118644069,33.32203389830509,61.69491525423729,186.71186440677965,-0.1508474576271186
2023-08-02 09:00:00,50.4,18.0,14.0,10.3,11.1,41.1,0.0,14.2,11.3,13.7,25.8,22.0,40.9,41.6,17.7,112.3,41.4,29.8,1.3932203389830509,86,1.2033898305084745,32.66101694915254,65.08474576271186,184.57627118644064,-0.0983050847457627
2023-08-02 10:00:00,68.9,21.9,16.1,13.3,15.8,57.0,0.0,19.2,15.0,20.3,33.7,29.3,54.7,54.7,23.3,87.2,49.7,31.1,0.888135593220339,74,0.6779661016949152,31.338983050847457,74.15254237288136,175.42372881355934,-0.2305084745762712
2023-08-02 11:00:00,96.4,25.3,18.1,7.6,20.8,73.1,0.0,24.9,19.2,26.6,42.4,37.8,70.3,72.7,22.1,42.1,57.8,32.6,1.25,77,1.0833333333333333,29.666666666666668,80.0,165.16666666666666,-0.2833333333333333
2023-08-02 12:00:00,14.6,29.0,18.9,8.7,24.3,84.1,0.0,6.5,21.9,30.6,48.3,9.9,81.8,60.3,34.3,187.1,58.6,33.3,1.2166666666666666,68,1.0666666666666669,29.0,83.33333333333333,160.0,-0.4
2023-08-02 13:00:00,23.8,15.0,10.4,9.7,18.8,80.3,0.0,15.0,7.4,10.2,18.1,44.5,35.6,29.5,30.2,173.6,64.9,34.0,1.1166666666666667,62,0.95,28.166666666666668,88.33333333333333,151.16666666666666,-0.55
2023-08-02 14:00:00,63.7,27.2,5.9,8.6,25.8,29.9,0.0,29.1,7.1,10.1,49.7,45.7,86.9,84.5,35.4,137.3,49.6,33.7,1.1415584415584417,63,0.9090909090909092,28.0,89.18831168831169,142.92207792207793,-0.6707792207792208
2023-08-02 15:00:00,13.0,5.6,3.5,1.5,4.6,14.8,0.0,5.0,5.0,9.7,10.3,8.1,15.2,13.8,6.9,183.0,46.2,34.0,1.2707792207792208,65,1.0194805194805194,27.0,90.94155844155844,143.7987012987013,-0.7461038961038962
2023-08-02 16:00:00,21.3,8.5,5.1,1.1,4.9,29.5,0.0,5.1,4.2,5.1,8.8,7.9,13.7,13.5,5.4,86.6,42.3,33.2,1.2884615384615383,70,1.0807692307692307,27.0,93.79807692307692,147.91346153846155,-0.6557692307692308
2023-08-02 17:00:00,28.5,8.3,4.7,2.8,10.8,23.6,0.0,9.7,8.2,10.6,14.5,16.2,30.1,29.2,11.4,34.1,37.6,32.7,1.328310502283105,72,1.0054794520547945,26.0,92.71689497716896,138.65296803652967,-0.891324200913242
2023-08-02 18:00:00,25.3,7.4,3.5,2.1,7.9,24.0,0.0,8.8,6.9,7.6,14.5,13.0,24.5,24.6,10.2,6.9,30.3,28.8,1.419634703196347,98,0.8228310502283105,26.0,92.71689497716896,125.6392694063927,-1.165296803652968
2023-08-02 19:00:00,0.8,1.0,0.4,0.0,0.6,1.9,0.0,1.1,0.9,1.1,1.5,1.5,2.6,3.1,1.3,0.2,29.5,29.3,1.4424657534246574,98,0.7141552511415525,26.0,92.71689497716896,120.34703196347031,-1.2424657534246577
2023-08-02 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,28.1,1.3858369098712446,99,0.542489270386266,26.0,92.85407725321888,113.76394849785407,-1.2360515021459229
2023-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,27.9,1.4570815450643777,99,0.2991416309012875,25.570815450643774,95.0,101.89270386266094,-1.3931330472103003
2023-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,28.2,1.250214592274678,99,0.0351931330472103,26.0,90.0,91.6137339055794,-1.1716738197424892
2023-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,27.7,1.72,99,0.36,28.0,85.0,102.4,-1.64
2023-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,27.5,1.98,99,0.82,30.0,75.0,114.0,-1.76
2023-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,27.1,2.42,99,1.52,31.0,69.0,128.0,-1.84
2023-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,26.7,2.785185185185185,99,2.1259259259259258,32.0,64.07407407407408,139.4814814814815,-1.7814814814814814
2023-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,26.7,3.0444444444444443,99,2.533333333333333,33.0,60.0,146.59259259259258,-1.6703703703703705
2023-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,26.1,3.033333333333333,99,2.603703703703704,33.629629629629626,58.14814814814815,149.03703703703704,-1.5592592592592591
2023-08-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,26.0,3.0706484641638223,99,2.548805460750853,34.0,55.0,146.34470989761093,-1.692491467576792
2023-08-03 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.2,2.240000000000002,24.9,26.0,3.068259385665529,99,2.4952218430034128,34.0,56.58703071672355,144.29692832764505,-1.7754266211604095
2023-08-03 07:00:00,2.8,3.4,2.9,2.1,0.8,2.6,0.0,1.5,1.1,1.3,3.9,2.1,3.6,4.1,1.7,16.909999999999997,25.7,26.3,3.0976109215017065,99,2.49283276450512,34.0,59.14675767918089,142.83276450511946,-1.838907849829352
2023-08-03 08:00:00,24.3,10.9,9.4,6.0,4.0,17.5,0.0,6.8,5.4,5.2,13.7,10.5,19.1,20.8,8.9,46.43599999999997,31.7,28.5,3.0830508474576277,98,2.46271186440678,33.0,60.0,142.22033898305085,-1.83728813559322
2023-08-03 09:00:00,50.9,18.0,14.1,10.2,10.7,40.7,0.0,14.2,11.2,13.4,25.8,21.8,40.7,41.4,17.6,84.37500000000006,35.8,30.1,2.2677966101694915,87,1.8169491525423729,32.0,65.0,143.96610169491527,-1.3186440677966105
2023-08-03 10:00:00,76.5,23.9,18.0,7.2,17.2,63.7,0.0,21.2,16.6,22.5,37.7,32.8,61.6,61.9,24.8,108.79800000000004,36.8,31.2,1.3508474576271186,77,1.0677966101694916,31.0,71.61016949152543,144.4406779661017,-0.747457627118644
2023-08-03 11:00:00,97.0,26.0,18.8,8.2,21.7,75.9,0.0,25.6,20.0,27.0,44.6,39.3,74.6,76.7,31.8,89.88400000000006,44.9,32.5,1.2666666666666666,70,0.8333333333333334,29.0,76.66666666666667,135.33333333333334,-0.8833333333333333
2023-08-03 12:00:00,108.7,7.9,5.3,9.7,6.9,21.9,0.0,7.9,6.2,8.3,15.8,11.8,22.3,87.2,38.2,127.32900000000004,36.4,31.6,1.35,73,0.65,29.0,80.0,120.83333333333331,-1.1333333333333333
2023-08-03 13:00:00,32.0,10.5,7.4,10.1,9.0,29.6,0.0,9.9,8.3,10.6,17.9,15.1,28.5,28.7,15.7,130.12000000000012,35.3,31.4,1.4666666666666666,75,0.7,28.0,84.16666666666667,118.5,-1.25
2023-08-03 14:00:00,40.9,11.5,7.7,8.7,12.8,32.8,0.0,32.5,9.2,16.0,37.1,21.5,85.9,90.9,32.0,117.714,36.2,31.6,1.4162337662337663,76,0.6863636363636364,27.32467532467533,85.12987012987013,119.2922077922078,-1.2
2023-08-03 15:00:00,89.3,27.0,17.0,6.3,23.6,81.5,0.0,27.6,20.8,29.8,46.4,40.6,77.6,82.2,19.4,69.93599999999996,36.1,31.9,1.364935064935065,74,0.5675324675324676,27.32467532467533,85.94155844155844,113.91558441558442,-1.2
2023-08-03 16:00:00,6.8,3.2,1.7,0.6,2.6,8.4,0.0,2.8,2.5,3.1,5.4,4.4,7.9,7.4,3.1,58.67300000000001,40.4,33.1,1.2596153846153846,73,0.2990384615384615,27.0,86.39423076923077,102.48076923076924,-1.2
2023-08-03 17:00:00,28.1,5.0,3.0,1.2,4.6,13.7,0.0,5.6,3.9,5.0,8.9,8.0,14.5,15.5,6.1,64.42099999999998,37.0,32.4,1.2716894977168949,70,0.3292237442922374,26.0,90.0,104.1689497716895,-1.1771689497716895
2023-08-03 18:00:00,3.9,1.8,0.6,0.0,1.6,4.8,0.0,2.2,1.6,1.8,3.8,3.1,5.6,6.5,2.6,19.174,33.2,32.2,1.1945205479452057,68,0.2662100456621004,26.0,90.0,101.96347031963472,-1.154337899543379
2023-08-03 19:00:00,3.1,1.5,0.6,0.0,1.0,3.3,0.0,1.7,1.3,1.5,3.2,2.4,4.4,5.0,2.0,20.689,31.1,31.6,1.217351598173516,70,0.1118721461187214,26.0,90.0,95.01826484018264,-1.1858447488584476
2023-08-03 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,28.5,30.1,1.342489270386266,78,0.3068669527896995,25.429184549356226,90.0,103.06437768240345,-1.2854077253218883
2023-08-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,29.4,1.2854077253218883,80,0.1854077253218884,25.21459227467811,91.07296137339056,97.20171673819742,-1.2283261802575107
2023-08-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,29.2,1.463948497854077,77,0.3854077253218884,26.21459227467811,86.07296137339056,103.274678111588,-1.3854077253218884
2023-08-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,28.9,2.1,80,0.74,28.0,85.0,107.8,-1.86
2023-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,27.5,2.14,93,0.76,29.8,75.0,105.8,-1.92
2023-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,27.4,2.3,90,0.68,31.0,70.0,100.8,-2.02
2023-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,26.9,2.414814814814815,95,0.7185185185185186,32.0,65.0,100.92592592592592,-2.037037037037037
2023-08-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,26.0,2.3777777777777778,97,0.8481481481481481,32.81481481481482,61.851851851851855,105.74074074074076,-1.9074074074074077
2023-08-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,26.2,2.259259259259259,96,1.0148148148148148,33.0,60.92592592592592,113.66666666666669,-1.788888888888889
2023-08-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,25.4,2.2832764505119454,98,1.1372013651877133,33.65870307167236,60.85324232081911,118.5972696245734,-1.7658703071672357
2023-08-04 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.1,0.0,24.3,25.3,2.3273037542662114,99,1.2447098976109214,33.48805460750853,60.85324232081911,122.28327645051196,-1.7559726962457338
2023-08-04 07:00:00,2.1,3.3,3.1,2.1,0.7,2.2,0.0,1.4,0.9,1.2,3.7,1.9,3.3,3.9,1.6,12.0,25.2,26.1,2.505119453924914,98,1.6078498293515358,33.0,61.70648464163823,132.10921501706486,-1.7802047781569963
2023-08-04 08:00:00,25.8,11.4,10.0,6.4,4.4,18.8,0.0,7.3,5.8,5.6,14.7,11.3,20.9,21.8,9.3,19.1,31.9,28.1,2.635593220338983,89,1.9796610169491529,32.50847457627118,65.0,139.94915254237287,-1.693220338983051
2023-08-04 09:00:00,49.0,18.0,14.3,9.8,10.3,41.3,0.0,13.6,11.0,12.7,23.9,21.0,37.7,39.3,16.4,56.8,39.2,30.2,2.123728813559322,81,1.7881355932203389,32.0,69.23728813559322,147.76271186440678,-1.1389830508474577
2023-08-04 10:00:00,73.4,22.7,17.1,14.2,16.7,60.6,0.0,20.4,16.0,21.4,36.2,31.5,58.9,59.1,24.8,64.0,48.5,31.6,1.4406779661016949,75,1.2898305084745765,30.661016949152543,75.0,153.96610169491527,-0.6372881355932203
2023-08-04 11:00:00,29.7,29.5,19.3,18.3,22.1,75.3,0.0,10.5,24.1,33.1,42.0,39.1,74.2,18.3,33.1,65.3,38.6,30.4,1.2666666666666666,82,1.1166666666666667,29.0,80.0,153.16666666666666,-0.5333333333333333
2023-08-04 12:00:00,59.7,11.5,7.1,5.3,9.2,31.8,0.0,10.3,7.5,10.0,16.6,15.3,27.2,27.8,10.6,66.7,51.8,33.0,1.1833333333333331,72,0.9333333333333332,28.666666666666668,84.16666666666667,144.16666666666666,-0.6833333333333333
2023-08-04 13:00:00,23.9,8.2,5.4,6.8,7.0,21.2,0.0,8.1,6.4,8.8,15.2,12.3,23.5,22.5,15.4,109.7,44.2,31.5,1.15,79,0.6666666666666666,28.0,87.5,130.66666666666666,-0.8833333333333333
2023-08-04 14:00:00,18.3,6.0,3.8,19.9,6.4,16.5,0.0,7.3,5.2,7.3,14.3,10.4,20.7,5.7,38.4,76.9,50.1,32.8,1.135064935064935,71,0.2642857142857143,27.649350649350648,89.18831168831169,108.13636363636364,-1.0461038961038962
2023-08-04 15:00:00,9.5,4.5,2.6,2.6,3.3,10.7,0.0,3.8,3.4,4.4,7.7,6.1,11.2,16.9,5.2,147.6,38.8,31.4,1.2785714285714285,79,-0.0006493506493506,27.0,89.18831168831169,89.58441558441558,-1.240909090909091
2023-08-04 16:00:00,18.0,5.4,3.2,3.3,5.4,14.4,0.0,6.3,4.3,5.8,10.2,8.9,16.5,18.5,8.1,118.0,50.3,34.0,1.2442307692307693,63,-0.1971153846153846,26.721153846153847,90.0,80.22115384615384,-1.2163461538461535
2023-08-04 17:00:00,12.4,5.6,2.2,5.2,13.6,13.2,0.0,14.7,10.0,12.7,22.4,20.6,41.8,26.2,8.2,80.1,43.0,33.6,1.254337899543379,63,-0.2447488584474886,26.0,93.42465753424658,77.27397260273973,-1.1771689497716895
2023-08-04 18:00:00,0.9,1.0,0.0,0.0,0.8,2.5,0.0,1.6,1.1,1.1,2.7,2.1,3.7,4.3,1.8,30.2,35.4,33.2,1.1945205479452057,63,-0.339269406392694,26.0,93.42465753424658,71.86301369863014,-1.1031963470319637
2023-08-04 19:00:00,-0.6,0.4,0.0,0.0,0.4,0.9,0.0,1.1,0.5,0.4,0.7,0.0,1.0,2.3,0.9,0.7,31.7,31.5,1.2858447488584477,71,-0.5424657534246575,26.0,93.42465753424658,64.1917808219178,-1.080365296803653
2023-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,30.2,1.3356223175965665,79,-0.7643776824034335,25.643776824034333,93.21888412017168,54.63519313304721,-0.9854077253218884
2023-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,29.5,1.4068669527896995,86,-0.9639484978540772,25.643776824034333,93.21888412017168,46.43347639484978,-0.949785407725322
2023-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,28.9,1.4145922746781117,89,-0.9429184549356224,26.643776824034333,90.0,43.716738197424895,-0.950214592274678
2023-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.6,1.88,90,-1.5,28.0,85.0,36.4,-1.06
2023-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.8,2.14,95,-1.8,30.0,79.0,31.0,-0.98
2023-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,27.6,2.36,98,-2.06,31.0,70.0,28.8,-0.98
2023-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,27.0,2.362962962962963,99,-2.1703703703703705,32.629629629629626,65.0,23.40740740740741,-0.8851851851851852
2023-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,26.5,2.2925925925925927,98,-2.062962962962963,33.07407407407408,60.92592592592592,26.03703703703704,-0.9777777777777776
2023-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,26.8,2.22962962962963,97,-1.9259259259259256,34.07407407407408,59.629629629629626,28.48148148148148,-1.0074074074074073
2023-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,26.0,2.163139931740614,99,-1.9583617747440276,34.48805460750853,58.41296928327645,23.112627986348123,-0.8167235494880546
2023-08-05 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,0.0,-0.0,0.6,0.0,0.0,0.6,0.2,3.4,24.6,25.5,2.158361774744028,99,-1.8853242320819112,34.48805460750853,57.55972696245734,77.13651877133105,-0.7361774744027304
2023-08-05 07:00:00,1.9,3.2,3.0,2.0,0.6,2.1,0.0,1.4,0.9,1.1,3.2,1.8,3.2,3.8,1.5,12.5,25.5,25.9,2.338907849829352,99,-1.7928327645051194,34.48805460750853,58.41296928327645,86.91126279863481,-1.01160409556314
2023-08-05 08:00:00,23.9,10.5,9.5,5.9,3.8,17.0,0.0,6.7,5.3,5.1,13.6,10.4,19.0,20.2,8.5,51.5,33.0,28.2,2.467796610169492,96,-1.4338983050847458,34.0,60.0,98.0,-1.1372881355932205
2023-08-05 09:00:00,49.8,17.4,13.9,9.9,10.5,40.2,0.0,14.1,11.2,13.3,25.6,21.8,40.7,41.0,17.4,93.0,41.5,29.8,1.8322033898305088,85,-0.8152542372881356,33.0,65.84745762711864,98.91525423728814,-0.7322033898305085
2023-08-05 10:00:00,71.2,22.4,16.3,13.9,16.9,59.3,0.0,20.6,15.9,21.6,36.2,31.4,57.2,58.5,24.0,125.1,50.8,32.0,1.5135593220338983,78,-0.2271186440677966,31.508474576271187,75.0,241.54237288135596,-0.3661016949152542
2023-08-05 11:00:00,93.9,26.3,18.4,1.7,21.2,74.5,0.0,26.2,19.9,27.6,44.4,39.4,74.2,38.0,5.9,149.3,57.4,32.3,1.5,75,-0.2166666666666666,30.0,80.83333333333333,187.5,-0.2
2023-08-05 12:00:00,106.7,28.4,19.1,9.0,8.7,84.0,0.0,27.1,22.3,30.4,9.8,41.6,29.3,83.5,34.7,141.1,62.9,33.4,1.2166666666666666,68,-0.1,29.0,85.0,213.33333333333331,-0.25
2023-08-05 13:00:00,111.9,27.8,17.4,8.9,25.2,79.6,0.0,29.1,23.3,32.6,50.4,45.0,85.0,28.8,33.4,97.5,61.9,34.8,0.7666666666666667,67,0.15,29.0,88.33333333333333,108.16666666666669,-0.4166666666666667
